time,x1,y1,v1,r1,x2,y2,v2,r2,x3,y3,v3,r3
1716556116.348562,-579,4513,0,360,0,0,0,0,0,0,0,0
1716556116.437571,-590,4519,0,360,0,0,0,0,0,0,0,0
1716556116.526515,-597,4524,0,360,0,0,0,0,0,0,0,0
1716556116.615236,-597,4528,8,360,0,0,0,0,0,0,0,0
1716556116.704302,-598,4531,0,360,0,0,0,0,0,0,0,0
1716556116.793311,-613,4528,0,360,0,0,0,0,0,0,0,0
1716556116.882522,-625,4523,0,360,0,0,0,0,0,0,0,0
1716556116.971363,-624,4523,0,360,0,0,0,0,0,0,0,0
1716556117.060345,-619,4526,0,360,0,0,0,0,0,0,0,0
1716556117.149501,-614,4531,0,360,0,0,0,0,0,0,0,0
1716556117.238326,-610,4538,-8,360,0,0,0,0,0,0,0,0
1716556117.327372,-608,4547,0,360,0,0,0,0,0,0,0,0
1716556117.416341,-606,4554,0,360,0,0,0,0,0,0,0,0
1716556117.505342,-604,4557,8,360,0,0,0,0,0,0,0,0
1716556117.594301,-605,4554,0,360,0,0,0,0,0,0,0,0
1716556117.683359,-604,4549,-8,360,0,0,0,0,0,0,0,0
1716556117.772282,-597,4546,0,360,0,0,0,0,0,0,0,0
1716556117.861410,-589,4541,0,360,0,0,0,0,0,0,0,0
1716556117.950264,-587,4539,-8,360,0,0,0,0,0,0,0,0
1716556118.039451,-590,4538,-8,360,0,0,0,0,0,0,0,0
1716556118.128246,-592,4535,0,360,0,0,0,0,0,0,0,0
1716556118.217101,-588,4532,0,360,0,0,0,0,0,0,0,0
1716556118.306323,-586,4531,0,360,0,0,0,0,0,0,0,0
1716556118.395428,-590,4530,0,360,0,0,0,0,0,0,0,0
1716556118.484201,-591,4530,0,360,0,0,0,0,0,0,0,0
1716556118.572915,-577,4529,0,360,0,0,0,0,0,0,0,0
1716556118.661951,-563,4526,0,360,0,0,0,0,0,0,0,0
1716556118.750811,-550,4527,0,360,0,0,0,0,0,0,0,0
1716556118.839905,-540,4527,0,360,0,0,0,0,0,0,0,0
1716556118.928851,-536,4528,0,360,0,0,0,0,0,0,0,0
1716556119.018215,-529,4527,0,360,0,0,0,0,0,0,0,0
1716556119.107182,-526,4526,0,360,0,0,0,0,0,0,0,0
1716556119.196270,-518,4525,0,360,0,0,0,0,0,0,0,0
1716556119.284800,-514,4525,0,360,0,0,0,0,0,0,0,0
1716556119.374035,-521,4521,-8,360,0,0,0,0,0,0,0,0
1716556119.463009,-525,4517,0,360,0,0,0,0,0,0,0,0
1716556119.552159,-527,4514,0,360,0,0,0,0,0,0,0,0
1716556119.640745,-530,4513,0,360,0,0,0,0,0,0,0,0
1716556119.730094,-531,4511,8,360,0,0,0,0,0,0,0,0
1716556119.819002,-530,4509,8,360,0,0,0,0,0,0,0,0
1716556119.908070,-530,4508,8,360,0,0,0,0,0,0,0,0
1716556119.996984,-534,4506,8,360,0,0,0,0,0,0,0,0
1716556120.086117,-540,4505,8,360,0,0,0,0,0,0,0,0
1716556120.175031,-544,4502,8,360,0,0,0,0,0,0,0,0
1716556120.264092,-541,4503,0,360,0,0,0,0,0,0,0,0
1716556120.353023,-539,4501,8,360,0,0,0,0,0,0,0,0
1716556120.441999,-532,4501,8,360,0,0,0,0,0,0,0,0
1716556120.530746,-524,4498,8,360,0,0,0,0,0,0,0,0
1716556120.619884,-520,4493,8,360,0,0,0,0,0,0,0,0
1716556120.708922,-516,4490,8,360,0,0,0,0,0,0,0,0
1716556120.798011,-514,4489,0,360,0,0,0,0,0,0,0,0
1716556120.886843,-513,4489,0,360,0,0,0,0,0,0,0,0
1716556120.975988,-516,4490,8,360,0,0,0,0,0,0,0,0
1716556121.065077,-526,4490,0,360,0,0,0,0,0,0,0,0
1716556121.154024,-537,4491,8,360,0,0,0,0,0,0,0,0
1716556121.242754,-546,4494,8,360,0,0,0,0,0,0,0,0
1716556121.331951,-551,4498,0,360,0,0,0,0,0,0,0,0
1716556121.420550,-546,4501,8,360,0,0,0,0,0,0,0,0
1716556121.509943,-542,4503,0,360,0,0,0,0,0,0,0,0
1716556121.598675,-533,4508,0,360,0,0,0,0,0,0,0,0
1716556121.687821,-520,4510,-8,360,0,0,0,0,0,0,0,0
1716556121.776697,-508,4511,0,360,0,0,0,0,0,0,0,0
1716556121.865975,-510,4509,0,360,0,0,0,0,0,0,0,0
1716556121.954871,-520,4509,0,360,0,0,0,0,0,0,0,0
1716556122.043822,-532,4507,0,360,0,0,0,0,0,0,0,0
1716556122.132744,-546,4504,-8,360,0,0,0,0,0,0,0,0
1716556122.221897,-559,4503,0,360,0,0,0,0,0,0,0,0
1716556122.310455,-596,4496,0,360,0,0,0,0,0,0,0,0
1716556122.399559,-624,4490,0,360,0,0,0,0,0,0,0,0
1716556122.488762,-644,4501,0,360,0,0,0,0,0,0,0,0
1716556122.577343,-649,4501,0,360,0,0,0,0,0,0,0,0
1716556122.666682,-648,4501,0,360,0,0,0,0,0,0,0,0
1716556122.755354,-636,4501,0,360,0,0,0,0,0,0,0,0
1716556122.844441,-617,4503,0,360,0,0,0,0,0,0,0,0
1716556122.933801,-600,4504,0,360,0,0,0,0,0,0,0,0
1716556123.022363,-578,4513,0,360,0,0,0,0,0,0,0,0
1716556123.111541,-575,4517,0,360,0,0,0,0,0,0,0,0
1716556123.200749,-573,4520,0,360,0,0,0,0,0,0,0,0
1716556123.289584,-577,4525,0,360,0,0,0,0,0,0,0,0
1716556123.378498,-581,4527,0,360,0,0,0,0,0,0,0,0
1716556123.467529,-582,4525,0,360,0,0,0,0,0,0,0,0
1716556123.556549,-584,4524,0,360,0,0,0,0,0,0,0,0
1716556123.645397,-588,4521,0,360,0,0,0,0,0,0,0,0
1716556123.734393,-589,4519,-8,360,0,0,0,0,0,0,0,0
1716556123.823604,-592,4517,0,360,0,0,0,0,0,0,0,0
1716556123.912596,-591,4516,-8,360,0,0,0,0,0,0,0,0
1716556124.001486,-592,4513,-8,360,0,0,0,0,0,0,0,0
1716556124.090615,-591,4507,-8,360,0,0,0,0,0,0,0,0
1716556124.179419,-584,4497,-8,360,0,0,0,0,0,0,0,0
1716556124.268537,-577,4492,-8,360,0,0,0,0,0,0,0,0
1716556124.357513,-568,4491,-8,360,0,0,0,0,0,0,0,0
1716556124.446548,-559,4493,-8,360,0,0,0,0,0,0,0,0
1716556124.535436,-549,4491,-8,360,0,0,0,0,0,0,0,0
1716556124.624474,-544,4491,-16,360,0,0,0,0,0,0,0,0
1716556124.713564,-545,4491,-16,360,0,0,0,0,0,0,0,0
1716556124.802415,-546,4491,-24,360,0,0,0,0,0,0,0,0
1716556124.891274,-548,4487,-32,360,0,0,0,0,0,0,0,0
1716556124.980382,-551,4481,-32,360,0,0,0,0,0,0,0,0
1716556125.069466,-550,4475,-24,360,0,0,0,0,0,0,0,0
1716556125.158533,-550,4470,-24,360,0,0,0,0,0,0,0,0
1716556125.247300,-549,4464,-24,360,0,0,0,0,0,0,0,0
1716556125.336488,-544,4460,-8,360,0,0,0,0,0,0,0,0
1716556125.425451,-542,4456,-8,360,0,0,0,0,0,0,0,0
1716556125.514426,-546,4453,0,360,0,0,0,0,0,0,0,0
1716556125.603177,-548,4450,0,360,0,0,0,0,0,0,0,0
1716556125.692373,-545,4448,8,360,0,0,0,0,0,0,0,0
1716556125.781328,-538,4443,8,360,0,0,0,0,0,0,0,0
1716556125.870285,-532,4437,0,360,0,0,0,0,0,0,0,0
1716556125.959134,-533,4432,0,360,0,0,0,0,0,0,0,0
1716556126.048330,-532,4427,0,360,0,0,0,0,0,0,0,0
1716556126.137348,-526,4426,-8,360,0,0,0,0,0,0,0,0
1716556126.226441,-514,4427,8,360,0,0,0,0,0,0,0,0
1716556126.315120,-504,4427,0,360,0,0,0,0,0,0,0,0
1716556126.404053,-505,4423,-8,360,0,0,0,0,0,0,0,0
1716556126.493371,-506,4420,0,360,0,0,0,0,0,0,0,0
1716556126.582324,-503,4418,0,360,0,0,0,0,0,0,0,0
1716556126.671136,-494,4415,0,360,0,0,0,0,0,0,0,0
1716556126.760338,-480,4415,0,360,0,0,0,0,0,0,0,0
1716556126.849060,-442,4416,-8,360,0,0,0,0,0,0,0,0
1716556126.938067,-387,4420,0,360,0,0,0,0,0,0,0,0
1716556127.027262,-308,4413,0,360,0,0,0,0,0,0,0,0
1716556127.116285,-323,4395,0,360,0,0,0,0,0,0,0,0
1716556127.205061,-353,4384,0,360,0,0,0,0,0,0,0,0
1716556127.293821,-365,4380,0,360,0,0,0,0,0,0,0,0
1716556127.382926,-383,4375,-8,360,0,0,0,0,0,0,0,0
1716556127.471802,-445,4357,-8,360,0,0,0,0,0,0,0,0
1716556127.561121,-480,4347,0,360,0,0,0,0,0,0,0,0
1716556127.650088,-485,4347,-8,360,0,0,0,0,0,0,0,0
1716556127.738984,-481,4347,-16,360,0,0,0,0,0,0,0,0
1716556127.827952,-476,4346,0,360,0,0,0,0,0,0,0,0
1716556127.917120,-470,4338,0,360,0,0,0,0,0,0,0,0
1716556128.005824,-463,4340,-8,360,0,0,0,0,0,0,0,0
1716556128.094951,-441,4345,8,360,0,0,0,0,0,0,0,0
1716556128.183992,-424,4350,0,360,0,0,0,0,0,0,0,0
1716556128.273012,-416,4342,0,360,0,0,0,0,0,0,0,0
1716556128.361968,-413,4337,0,360,0,0,0,0,0,0,0,0
1716556128.451112,-420,4331,-8,360,0,0,0,0,0,0,0,0
1716556128.539989,-419,4331,0,360,0,0,0,0,0,0,0,0
1716556128.628954,-420,4333,0,360,0,0,0,0,0,0,0,0
1716556128.717852,-419,4335,0,360,0,0,0,0,0,0,0,0
1716556128.807101,-424,4336,0,360,0,0,0,0,0,0,0,0
1716556128.895623,-438,4332,0,360,0,0,0,0,0,0,0,0
1716556128.985078,-449,4326,0,360,0,0,0,0,0,0,0,0
1716556129.073504,-456,4323,0,360,0,0,0,0,0,0,0,0
1716556129.162860,-458,4321,0,360,0,0,0,0,0,0,0,0
1716556129.251685,-451,4323,8,360,0,0,0,0,0,0,0,0
1716556129.340957,-445,4325,0,360,0,0,0,0,0,0,0,0
1716556129.429894,-443,4325,8,360,0,0,0,0,0,0,0,0
1716556129.518866,-445,4324,8,360,0,0,0,0,0,0,0,0
1716556129.607785,-447,4321,0,360,0,0,0,0,0,0,0,0
1716556129.696847,-450,4318,0,360,0,0,0,0,0,0,0,0
1716556129.785764,-451,4317,0,360,0,0,0,0,0,0,0,0
1716556129.874906,-455,4311,0,360,0,0,0,0,0,0,0,0
1716556129.963803,-466,4307,0,360,0,0,0,0,0,0,0,0
1716556130.052864,-477,4308,0,360,0,0,0,0,0,0,0,0
1716556130.141642,-485,4310,-8,360,0,0,0,0,0,0,0,0
1716556130.231009,-493,4309,0,360,0,0,0,0,0,0,0,0
1716556130.319694,-498,4307,-8,360,0,0,0,0,0,0,0,0
1716556130.408653,-500,4304,-8,360,0,0,0,0,0,0,0,0
1716556130.497790,-495,4302,0,360,0,0,0,0,0,0,0,0
1716556130.586419,-492,4300,8,360,0,0,0,0,0,0,0,0
1716556130.675737,-482,4296,8,360,0,0,0,0,0,0,0,0
1716556130.764887,-470,4292,8,360,0,0,0,0,0,0,0,0
1716556130.853516,-441,4282,8,360,0,0,0,0,0,0,0,0
1716556130.942755,-424,4278,8,360,0,0,0,0,0,0,0,0
1716556131.031691,-419,4277,8,360,0,0,0,0,0,0,0,0
1716556131.120546,-421,4273,8,360,0,0,0,0,0,0,0,0
1716556131.209714,-426,4273,0,360,0,0,0,0,0,0,0,0
1716556131.298781,-428,4274,0,360,0,0,0,0,0,0,0,0
1716556131.387317,-424,4275,8,360,0,0,0,0,0,0,0,0
1716556131.476469,-422,4274,8,360,0,0,0,0,0,0,0,0
1716556131.565768,-417,4276,0,360,0,0,0,0,0,0,0,0
1716556131.654304,-416,4278,8,360,0,0,0,0,0,0,0,0
1716556131.743334,-414,4277,8,360,0,0,0,0,0,0,0,0
1716556131.832164,-408,4275,0,360,0,0,0,0,0,0,0,0
1716556131.921289,-402,4273,8,360,0,0,0,0,0,0,0,0
1716556132.010444,-396,4272,8,360,0,0,0,0,0,0,0,0
1716556132.099351,-394,4272,8,360,0,0,0,0,0,0,0,0
1716556132.188324,-391,4273,8,360,0,0,0,0,0,0,0,0
1716556132.277443,-388,4270,0,360,0,0,0,0,0,0,0,0
1716556132.366279,-386,4270,0,360,0,0,0,0,0,0,0,0
1716556132.455363,-386,4271,0,360,0,0,0,0,0,0,0,0
1716556132.544604,-391,4271,0,360,0,0,0,0,0,0,0,0
1716556132.633410,-394,4271,0,360,0,0,0,0,0,0,0,0
1716556132.722460,-400,4270,0,360,0,0,0,0,0,0,0,0
1716556132.811467,-402,4270,0,360,0,0,0,0,0,0,0,0
1716556132.900464,-406,4275,0,360,0,0,0,0,0,0,0,0
1716556132.989550,-408,4278,0,360,0,0,0,0,0,0,0,0
1716556133.078454,-414,4281,-8,360,0,0,0,0,0,0,0,0
1716556133.167418,-432,4280,0,360,0,0,0,0,0,0,0,0
1716556133.256486,-446,4282,0,360,0,0,0,0,0,0,0,0
1716556133.345523,-489,4274,0,360,0,0,0,0,0,0,0,0
1716556133.434318,-545,4270,-8,360,0,0,0,0,0,0,0,0
1716556133.523399,-597,4266,0,360,0,0,0,0,0,0,0,0
1716556133.612290,-584,4272,0,360,0,0,0,0,0,0,0,0
1716556133.701252,-578,4276,-8,360,0,0,0,0,0,0,0,0
1716556133.790186,-573,4281,8,360,0,0,0,0,0,0,0,0
1716556133.879260,-569,4284,-8,360,0,0,0,0,0,0,0,0
1716556133.968288,-566,4286,0,360,0,0,0,0,0,0,0,0
1716556134.057325,-569,4289,-8,360,0,0,0,0,0,0,0,0
1716556134.146327,-585,4287,0,360,0,0,0,0,0,0,0,0
1716556134.235238,-600,4284,0,360,0,0,0,0,0,0,0,0
1716556134.324301,-598,4289,0,360,0,0,0,0,0,0,0,0
1716556134.413164,-595,4291,8,360,0,0,0,0,0,0,0,0
1716556134.502172,-597,4290,16,360,0,0,0,0,0,0,0,0
1716556134.591311,-596,4291,0,360,0,0,0,0,0,0,0,0
1716556134.680091,-593,4293,-8,360,0,0,0,0,0,0,0,0
1716556134.769156,-594,4294,0,360,0,0,0,0,0,0,0,0
1716556134.858196,-590,4295,-8,360,0,0,0,0,0,0,0,0
1716556134.946838,-584,4294,-8,360,0,0,0,0,0,0,0,0
1716556135.036206,-577,4298,0,360,0,0,0,0,0,0,0,0
1716556135.124968,-567,4304,0,360,0,0,0,0,0,0,0,0
1716556135.214174,-559,4306,0,360,0,0,0,0,0,0,0,0
1716556135.302969,-558,4305,0,360,0,0,0,0,0,0,0,0
1716556135.392119,-557,4302,0,360,0,0,0,0,0,0,0,0
1716556135.481039,-553,4302,0,360,0,0,0,0,0,0,0,0
1716556135.570163,-548,4301,0,360,0,0,0,0,0,0,0,0
1716556135.659004,-539,4302,0,360,0,0,0,0,0,0,0,0
1716556135.747953,-531,4304,0,360,0,0,0,0,0,0,0,0
1716556135.836991,-522,4307,0,360,0,0,0,0,0,0,0,0
1716556135.926097,-511,4312,0,360,0,0,0,0,0,0,0,0
1716556136.014896,-490,4324,-8,360,0,0,0,0,0,0,0,0
1716556136.104009,-483,4326,-8,360,0,0,0,0,0,0,0,0
1716556136.193000,-480,4329,0,360,0,0,0,0,0,0,0,0
1716556136.281881,-477,4329,-16,360,0,0,0,0,0,0,0,0
1716556136.371048,-477,4328,0,360,0,0,0,0,0,0,0,0
1716556136.459982,-478,4325,-16,360,0,0,0,0,0,0,0,0
1716556136.548916,-478,4324,-16,360,0,0,0,0,0,0,0,0
1716556136.638089,-481,4320,-8,360,0,0,0,0,0,0,0,0
1716556136.726988,-483,4317,-8,360,0,0,0,0,0,0,0,0
1716556136.816065,-489,4313,0,360,0,0,0,0,0,0,0,0
1716556136.904926,-495,4308,-8,360,0,0,0,0,0,0,0,0
1716556136.993950,-497,4305,-16,360,0,0,0,0,0,0,0,0
1716556137.082953,-491,4303,0,360,0,0,0,0,0,0,0,0
1716556137.172013,-484,4302,-16,360,0,0,0,0,0,0,0,0
1716556137.260922,-479,4301,-8,360,0,0,0,0,0,0,0,0
1716556137.349804,-478,4301,0,360,0,0,0,0,0,0,0,0
1716556137.438796,-483,4300,-8,360,0,0,0,0,0,0,0,0
1716556137.527916,-486,4301,-8,360,0,0,0,0,0,0,0,0
1716556137.616912,-483,4303,-8,360,0,0,0,0,0,0,0,0
1716556137.705964,-483,4304,0,360,0,0,0,0,0,0,0,0
1716556137.794811,-481,4305,-16,360,0,0,0,0,0,0,0,0
1716556137.883837,-482,4305,8,360,0,0,0,0,0,0,0,0
1716556137.972888,-481,4303,8,360,0,0,0,0,0,0,0,0
1716556138.061834,-482,4303,8,360,0,0,0,0,0,0,0,0
1716556138.150816,-481,4302,16,360,0,0,0,0,0,0,0,0
1716556138.239908,-482,4300,8,360,0,0,0,0,0,0,0,0
1716556138.328669,-481,4297,0,360,0,0,0,0,0,0,0,0
1716556138.417667,-478,4297,24,360,0,0,0,0,0,0,0,0
1716556138.506584,-471,4297,0,360,0,0,0,0,0,0,0,0
1716556138.595757,-466,4295,0,360,0,0,0,0,0,0,0,0
1716556138.684500,-460,4291,0,360,0,0,0,0,0,0,0,0
1716556138.773699,-455,4289,0,360,0,0,0,0,0,0,0,0
1716556138.862556,-446,4286,8,360,0,0,0,0,0,0,0,0
1716556138.951701,-442,4285,8,360,0,0,0,0,0,0,0,0
1716556139.040583,-439,4285,8,360,0,0,0,0,0,0,0,0
1716556139.129808,-441,4285,8,360,0,0,0,0,0,0,0,0
1716556139.218621,-442,4285,0,360,0,0,0,0,0,0,0,0
1716556139.307743,-441,4282,0,360,0,0,0,0,0,0,0,0
1716556139.396321,-437,4278,-8,360,0,0,0,0,0,0,0,0
1716556139.485800,-436,4277,0,360,0,0,0,0,0,0,0,0
1716556139.574687,-435,4278,0,360,0,0,0,0,0,0,0,0
1716556139.663414,-431,4279,8,360,0,0,0,0,0,0,0,0
1716556139.752438,-426,4281,8,360,0,0,0,0,0,0,0,0
1716556139.841537,-422,4281,0,360,0,0,0,0,0,0,0,0
1716556139.930491,-417,4283,0,360,0,0,0,0,0,0,0,0
1716556140.019553,-412,4288,0,360,0,0,0,0,0,0,0,0
1716556140.108551,-409,4291,0,360,0,0,0,0,0,0,0,0
1716556140.197499,-402,4293,0,360,0,0,0,0,0,0,0,0
1716556140.286509,-400,4296,0,360,0,0,0,0,0,0,0,0
1716556140.375462,-397,4299,8,360,0,0,0,0,0,0,0,0
1716556140.464456,-393,4300,0,360,0,0,0,0,0,0,0,0
1716556140.553471,-391,4301,8,360,0,0,0,0,0,0,0,0
1716556140.642507,-387,4304,8,360,0,0,0,0,0,0,0,0
1716556140.731457,-387,4306,0,360,0,0,0,0,0,0,0,0
1716556140.820475,-389,4307,0,360,0,0,0,0,0,0,0,0
1716556140.909395,-391,4307,8,360,0,0,0,0,0,0,0,0
1716556140.998539,-399,4307,0,360,0,0,0,0,0,0,0,0
1716556141.087165,-409,4304,8,360,0,0,0,0,0,0,0,0
1716556141.176531,-420,4302,0,360,0,0,0,0,0,0,0,0
1716556141.265424,-427,4299,0,360,0,0,0,0,0,0,0,0
1716556141.354348,-434,4295,0,360,0,0,0,0,0,0,0,0
1716556141.443473,-441,4291,0,360,0,0,0,0,0,0,0,0
1716556141.532526,-448,4289,0,360,0,0,0,0,0,0,0,0
1716556141.621395,-452,4290,0,360,0,0,0,0,0,0,0,0
1716556141.710499,-453,4291,0,360,0,0,0,0,0,0,0,0
1716556141.798895,-452,4292,0,360,0,0,0,0,0,0,0,0
1716556141.888371,-450,4298,0,360,0,0,0,0,0,0,0,0
1716556141.977155,-440,4321,0,360,0,0,0,0,0,0,0,0
1716556142.066415,-430,4347,0,360,0,0,0,0,0,0,0,0
1716556142.155395,-396,4412,0,360,0,0,0,0,0,0,0,0
1716556142.244222,-358,4478,0,360,0,0,0,0,0,0,0,0
1716556142.333151,-338,4521,0,360,0,0,0,0,0,0,0,0
1716556142.422227,-335,4530,0,360,0,0,0,0,0,0,0,0
1716556142.511208,-333,4530,0,360,0,0,0,0,0,0,0,0
1716556142.600313,-333,4526,0,360,0,0,0,0,0,0,0,0
1716556142.689242,-335,4521,0,360,0,0,0,0,0,0,0,0
1716556142.778288,-342,4519,0,360,0,0,0,0,0,0,0,0
1716556142.867219,-363,4507,0,360,0,0,0,0,0,0,0,0
1716556142.956284,-397,4489,0,360,0,0,0,0,0,0,0,0
1716556143.045290,-476,4447,0,360,0,0,0,0,0,0,0,0
1716556143.134167,-524,4417,0,360,0,0,0,0,0,0,0,0
1716556143.223184,-585,4389,0,360,0,0,0,0,0,0,0,0
1716556143.311962,-648,4362,0,360,0,0,0,0,0,0,0,0
1716556143.401187,-682,4343,0,360,0,0,0,0,0,0,0,0
1716556143.490184,-691,4337,0,360,0,0,0,0,0,0,0,0
1716556143.579103,-688,4355,0,360,0,0,0,0,0,0,0,0
1716556143.668244,-690,4361,8,360,0,0,0,0,0,0,0,0
1716556143.756953,-694,4361,0,360,0,0,0,0,0,0,0,0
1716556143.846262,-692,4359,0,360,0,0,0,0,0,0,0,0
1716556143.934895,-684,4358,0,360,0,0,0,0,0,0,0,0
1716556144.023833,-680,4357,-16,360,0,0,0,0,0,0,0,0
1716556144.112897,-671,4356,8,360,0,0,0,0,0,0,0,0
1716556144.201997,-662,4357,8,360,0,0,0,0,0,0,0,0
1716556144.290911,-651,4358,-8,360,0,0,0,0,0,0,0,0
1716556144.379962,-639,4357,-8,360,0,0,0,0,0,0,0,0
1716556144.469040,-629,4360,0,360,0,0,0,0,0,0,0,0
1716556144.557939,-613,4362,-16,360,0,0,0,0,0,0,0,0
1716556144.647004,-600,4360,0,360,0,0,0,0,0,0,0,0
1716556144.735681,-584,4361,-8,360,0,0,0,0,0,0,0,0
1716556144.824948,-570,4362,0,360,0,0,0,0,0,0,0,0
1716556144.913926,-561,4357,0,360,0,0,0,0,0,0,0,0
1716556145.003026,-550,4352,0,360,0,0,0,0,0,0,0,0
1716556145.091782,-542,4347,-8,360,0,0,0,0,0,0,0,0
1716556145.180925,-540,4341,0,360,0,0,0,0,0,0,0,0
1716556145.269827,-540,4338,-8,360,0,0,0,0,0,0,0,0
1716556145.358831,-537,4338,0,360,0,0,0,0,0,0,0,0
1716556145.447794,-533,4336,0,360,0,0,0,0,0,0,0,0
1716556145.536989,-527,4336,0,360,0,0,0,0,0,0,0,0
1716556145.625863,-514,4344,0,360,0,0,0,0,0,0,0,0
1716556145.714844,-504,4351,0,360,0,0,0,0,0,0,0,0
1716556145.803829,-493,4351,0,360,0,0,0,0,0,0,0,0
1716556145.892994,-488,4348,0,360,0,0,0,0,0,0,0,0
1716556145.981755,-483,4344,0,360,0,0,0,0,0,0,0,0
1716556146.070786,-479,4339,0,360,0,0,0,0,0,0,0,0
1716556146.159923,-477,4335,0,360,0,0,0,0,0,0,0,0
1716556146.248845,-473,4334,0,360,0,0,0,0,0,0,0,0
1716556146.337682,-464,4333,-8,360,0,0,0,0,0,0,0,0
1716556146.426923,-457,4333,0,360,0,0,0,0,0,0,0,0
1716556146.515659,-445,4331,0,360,0,0,0,0,0,0,0,0
1716556146.604908,-435,4327,0,360,0,0,0,0,0,0,0,0
1716556146.693759,-426,4327,0,360,0,0,0,0,0,0,0,0
1716556146.782721,-419,4329,0,360,0,0,0,0,0,0,0,0
1716556146.871444,-415,4333,0,360,0,0,0,0,0,0,0,0
1716556146.960807,-410,4343,0,360,0,0,0,0,0,0,0,0
1716556147.049788,-411,4356,0,360,0,0,0,0,0,0,0,0
1716556147.138723,-419,4359,0,360,0,0,0,0,0,0,0,0
1716556147.227676,-426,4360,0,360,0,0,0,0,0,0,0,0
1716556147.316735,-431,4365,0,360,0,0,0,0,0,0,0,0
1716556147.405566,-433,4369,0,360,0,0,0,0,0,0,0,0
1716556147.494261,-433,4370,0,360,0,0,0,0,0,0,0,0
1716556147.583625,-429,4371,0,360,0,0,0,0,0,0,0,0
1716556147.672655,-424,4371,0,360,0,0,0,0,0,0,0,0
1716556147.761611,-420,4367,0,360,0,0,0,0,0,0,0,0
1716556147.850805,-416,4362,-8,360,0,0,0,0,0,0,0,0
1716556147.939523,-410,4360,0,360,0,0,0,0,0,0,0,0
1716556148.028681,-405,4360,0,360,0,0,0,0,0,0,0,0
1716556148.117571,-401,4358,0,360,0,0,0,0,0,0,0,0
1716556148.206729,-399,4359,0,360,0,0,0,0,0,0,0,0
1716556148.295489,-400,4356,0,360,0,0,0,0,0,0,0,0
1716556148.384459,-399,4355,-8,360,0,0,0,0,0,0,0,0
1716556148.473486,-398,4359,8,360,0,0,0,0,0,0,0,0
1716556148.562354,-395,4362,0,360,0,0,0,0,0,0,0,0
1716556148.651399,-392,4362,0,360,0,0,0,0,0,0,0,0
1716556148.740382,-391,4360,0,360,0,0,0,0,0,0,0,0
1716556148.829425,-393,4356,0,360,0,0,0,0,0,0,0,0
1716556148.918344,-393,4355,0,360,0,0,0,0,0,0,0,0
1716556149.007355,-387,4351,0,360,0,0,0,0,0,0,0,0
1716556149.096258,-387,4345,0,360,0,0,0,0,0,0,0,0
1716556149.185432,-397,4342,0,360,0,0,0,0,0,0,0,0
1716556149.274268,-404,4341,8,360,0,0,0,0,0,0,0,0
1716556149.363458,-404,4341,0,360,0,0,0,0,0,0,0,0
1716556149.452233,-405,4338,0,360,0,0,0,0,0,0,0,0
1716556149.541450,-404,4337,8,360,0,0,0,0,0,0,0,0
1716556149.630270,-406,4332,0,360,0,0,0,0,0,0,0,0
1716556149.719412,-405,4330,8,360,0,0,0,0,0,0,0,0
1716556149.808500,-407,4328,0,360,0,0,0,0,0,0,0,0
1716556149.897428,-408,4324,0,360,0,0,0,0,0,0,0,0
1716556149.986387,-406,4319,0,360,0,0,0,0,0,0,0,0
1716556150.075326,-408,4310,0,360,0,0,0,0,0,0,0,0
1716556150.164519,-411,4306,0,360,0,0,0,0,0,0,0,0
1716556150.253433,-417,4302,8,360,0,0,0,0,0,0,0,0
1716556150.342018,-422,4302,0,360,0,0,0,0,0,0,0,0
1716556150.431397,-425,4305,0,360,0,0,0,0,0,0,0,0
1716556150.520210,-429,4310,-8,360,0,0,0,0,0,0,0,0
1716556150.609333,-427,4317,-8,360,0,0,0,0,0,0,0,0
1716556150.698174,-427,4323,0,360,0,0,0,0,0,0,0,0
1716556150.787223,-427,4322,0,360,0,0,0,0,0,0,0,0
1716556150.876183,-426,4320,0,360,0,0,0,0,0,0,0,0
1716556150.965429,-423,4316,0,360,0,0,0,0,0,0,0,0
1716556151.054049,-417,4314,0,360,0,0,0,0,0,0,0,0
1716556151.143299,-410,4311,0,360,0,0,0,0,0,0,0,0
1716556151.232109,-408,4310,0,360,0,0,0,0,0,0,0,0
1716556151.321189,-407,4311,0,360,0,0,0,0,0,0,0,0
1716556151.409949,-403,4311,0,360,0,0,0,0,0,0,0,0
1716556151.499270,-397,4310,0,360,0,0,0,0,0,0,0,0
1716556151.587907,-390,4311,0,360,0,0,0,0,0,0,0,0
1716556151.677314,-387,4312,0,360,0,0,0,0,0,0,0,0
1716556151.765917,-381,4309,0,360,0,0,0,0,0,0,0,0
1716556151.855157,-379,4304,0,360,0,0,0,0,0,0,0,0
1716556151.944054,-382,4300,0,360,0,0,0,0,0,0,0,0
1716556152.033127,-385,4295,0,360,0,0,0,0,0,0,0,0
1716556152.122066,-387,4289,0,360,0,0,0,0,0,0,0,0
1716556152.211203,-389,4283,0,360,0,0,0,0,0,0,0,0
1716556152.300004,-392,4280,0,360,0,0,0,0,0,0,0,0
1716556152.389157,-392,4275,0,360,0,0,0,0,0,0,0,0
1716556152.477977,-392,4271,0,360,0,0,0,0,0,0,0,0
1716556152.567000,-395,4269,-8,360,0,0,0,0,0,0,0,0
